time,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos
178.436638099,-1.8484890489735535,-1.1771158328910047,1.5126804741645046,-3.422260909008042,-1.6671539398977666,-0.0019336748141669524
178.4467549,-1.8429573569606998,-1.1781202306164946,1.5081985102358741,-3.4121619466993383,-1.6620873476258744,-0.0019384426024262602
178.456598727,-1.837157210956304,-1.1791851820365196,1.5034959991955636,-3.4015632225830146,-1.65678014589826,-0.0019427206122295537
178.466501713,-1.8310865365110778,-1.180311170814874,1.4985712328554044,-3.3904608620594305,-1.651230482520206,-0.0019465037435053567
178.476593327,-1.824743540064682,-1.1814986180200107,1.493422733618992,-3.3788515128241667,-1.645436757320219,-0.0019497873226481666
178.486580919,-1.8181267046766467,-1.1827478832619853,1.4880492509772445,-3.3667323367944526,-1.639397618230431,-0.0019525670063003098
178.496511156,-1.8112347855264876,-1.1840592649528459,1.482449757794381,-3.354101002229385,-1.6331119575780644,-0.0019548390593686626
178.506833736,-1.804066805728564,-1.1854330019113073,1.476623446920443,-3.3409556755725163,-1.6265789081001625,-0.0019566001414719203
178.516485849,-1.7966220520366076,-1.1868692741832776,1.470569727612915,-3.3272950134317085,-1.6197978389963499,-0.0019578472476573516
178.526572735,-1.7889000705066578,-1.1883682037856742,1.4642882219516293,-3.3131181546009323,-1.6127683519978584,-0.001958577769448855
178.536565767,-1.780900662146418,-1.1899298563065184,1.45777876143476,-3.2984247119364873,-1.6054902777619136,-0.001958789549005413
178.546692516,-1.772623878484635,-1.1915542409574993,1.4510413832108764,-3.2832147644708463,-1.5979636719737895,-0.0019584809701478356
178.556541122,-1.7640700173951065,-1.1932413119726126,1.444076326659605,-3.267488849309256,-1.5901888112446612,-0.001957650800148425
178.566475386,-1.7552396187757071,-1.194990969691343,1.4368840298614076,-3.251247953559219,-1.5821661893196994,-0.001956298138017676
